ShipmentID,TemperatureID,DateTimeStemp,Temperature,Humidity,TemperatureUnit,Source
SP-1007,167,2022-03-10 11:18:26,26.83,86.49,Celsius,Weather Station
SP-1749,168,2022-11-05 18:50:33,26.25,65.66,Fahrenheit,Weather Station
SP-7197,169,2022-04-18 19:48:52,-43.26,54.93,Celsius,Mobile App
SP-4815,170,2022-09-04 08:47:01,48.63,32.96,Fahrenheit,Mobile App
SP-4740,171,2022-02-12 09:25:58,-33.19,62.22,Fahrenheit,Mobile App
SP-3836,172,2022-05-21 09:01:52,8.34,0.33,Fahrenheit,IoT Device
SP-2010,173,2022-07-21 02:37:49,-8.99,34.62,Celsius,IoT Device
SP-2722,174,2022-07-05 20:31:34,13.49,3.48,Celsius,Mobile App
SP-1840,175,2022-01-18 20:01:53,11.97,13.24,Celsius,Mobile App
SP-6762,176,2022-07-06 08:06:51,42.26,39.02,Fahrenheit,IoT Device
SP-2848,177,2022-09-23 02:48:38,30.15,64.59,Fahrenheit,IoT Device
SP-5562,178,2022-06-24 03:41:20,22.11,63.68,Fahrenheit,Weather Station
SP-4695,179,2022-11-23 16:20:22,27.96,29.05,Fahrenheit,Weather Station
SP-4891,180,2022-03-02 21:05:23,5.36,82.16,Celsius,Weather Station
SP-2868,181,2022-06-16 12:48:31,-1.03,44.58,Celsius,IoT Device
SP-5072,182,2022-11-19 11:00:30,-29.08,85.04,Fahrenheit,Weather Station
SP-9413,183,2022-02-22 04:48:37,0.77,41.69,Celsius,Mobile App
SP-3979,184,2022-12-01 17:55:47,23.24,12.92,Celsius,Mobile App
SP-8258,185,2022-12-20 05:51:13,1.85,47.79,Celsius,Mobile App
SP-6195,186,2022-10-14 03:10:25,28.8,74.36,Celsius,IoT Device
SP-8766,187,2022-09-12 17:26:33,-5.43,70.92,Fahrenheit,Weather Station
SP-7942,188,2022-10-30 00:58:43,17.09,76.82,Fahrenheit,Mobile App
SP-3810,189,2022-09-06 09:02:05,47.19,94.31,Fahrenheit,Mobile App
SP-9655,190,2022-03-27 20:46:11,-45.78,9.14,Fahrenheit,Mobile App
SP-8770,191,2022-03-02 00:41:34,40.54,99.67,Fahrenheit,Mobile App
SP-5214,192,2022-11-21 05:13:27,-30.78,32.87,Celsius,Weather Station
SP-0165,193,2022-03-18 20:09:33,18.59,73.65,Fahrenheit,Mobile App
SP-1103,194,2022-07-31 04:25:32,1.63,76.87,Fahrenheit,IoT Device
SP-5039,195,2022-04-24 17:31:22,-18.95,69.24,Fahrenheit,Mobile App
SP-1831,196,2022-11-19 02:14:05,10.79,47.57,Celsius,IoT Device
SP-5854,197,2022-08-27 23:49:49,47.24,0.0,Fahrenheit,Weather Station
SP-6226,198,2022-09-29 19:08:53,17.39,54.51,Celsius,IoT Device
SP-7964,199,2022-10-13 02:28:09,-25.78,34.92,Fahrenheit,IoT Device
SP-3719,200,2022-01-13 22:09:49,-26.07,31.87,Fahrenheit,Mobile App
SP-5168,201,2022-08-26 03:17:46,23.74,88.02,Fahrenheit,Weather Station
SP-4552,202,2022-02-21 12:56:48,-29.54,3.76,Fahrenheit,Weather Station
SP-8020,203,2022-10-06 04:44:08,-10.15,86.0,Fahrenheit,Mobile App
SP-6653,204,2022-09-04 00:40:06,42.46,67.4,Fahrenheit,Mobile App
SP-2692,205,2022-11-22 06:31:09,-31.1,11.18,Fahrenheit,Weather Station
SP-1053,206,2022-08-24 19:33:34,18.62,63.39,Celsius,Mobile App
SP-7651,207,2022-12-26 09:55:56,-13.49,12.29,Fahrenheit,Weather Station
SP-8830,208,2022-06-05 10:20:25,33.76,61.13,Celsius,Weather Station
SP-8188,209,2022-08-27 08:48:34,-23.27,77.51,Fahrenheit,Mobile App
SP-6897,210,2022-04-01 15:11:38,2.84,8.75,Fahrenheit,Mobile App
SP-4192,211,2022-05-02 15:52:03,-21.33,47.75,Celsius,Weather Station
SP-8793,212,2022-10-21 05:47:41,-8.48,24.91,Celsius,Mobile App
SP-3006,213,2022-07-12 01:44:48,2.93,72.52,Fahrenheit,IoT Device
SP-3725,214,2022-02-15 01:19:41,-4.71,26.88,Fahrenheit,Mobile App
SP-3738,215,2022-10-09 00:29:29,33.52,91.41,Celsius,Weather Station
SP-9831,216,2022-03-14 03:23:02,-25.01,79.84,Fahrenheit,IoT Device
SP-2463,217,2022-05-21 15:29:59,32.37,78.24,Celsius,Weather Station
SP-4594,218,2022-01-03 17:18:57,-44.3,50.34,Celsius,Mobile App
SP-0277,219,2022-05-25 22:38:40,-38.5,35.44,Celsius,Weather Station
SP-7359,220,2022-04-28 18:59:44,-33.39,18.87,Celsius,Weather Station
SP-1244,221,2022-05-27 02:40:43,-10.22,24.99,Fahrenheit,Weather Station
SP-8167,222,2022-10-23 22:35:43,-45.76,22.71,Celsius,Mobile App
SP-6991,223,2022-07-02 09:27:22,11.69,50.44,Fahrenheit,Mobile App
SP-0120,224,2022-08-26 20:20:07,39.38,36.6,Fahrenheit,IoT Device
SP-0551,225,2022-06-17 04:35:55,-36.81,71.75,Celsius,IoT Device
SP-1947,226,2022-09-08 00:23:58,49.76,13.31,Celsius,Mobile App
SP-6642,227,2022-10-30 16:42:43,15.91,50.51,Fahrenheit,Mobile App
SP-4458,228,2022-07-11 14:42:41,-38.1,7.42,Fahrenheit,Weather Station
SP-1274,229,2022-03-01 17:27:11,29.03,56.84,Celsius,Mobile App
SP-4218,230,2022-08-23 15:02:26,33.31,86.04,Fahrenheit,Weather Station
SP-1673,231,2022-11-19 12:24:33,31.34,80.8,Celsius,Mobile App
SP-5900,232,2022-07-23 03:08:19,16.74,72.78,Fahrenheit,Weather Station
SP-4452,233,2022-10-13 07:25:28,48.84,9.28,Fahrenheit,Mobile App
SP-5800,234,2022-01-04 11:34:08,-24.27,76.17,Fahrenheit,Weather Station
SP-1384,235,2022-10-06 06:27:41,-17.33,39.17,Celsius,Mobile App
SP-8899,236,2022-12-08 18:31:23,10.98,0.3,Celsius,IoT Device
SP-6946,237,2022-10-28 05:03:18,8.01,22.57,Fahrenheit,IoT Device
SP-5211,238,2022-07-21 02:54:28,48.4,36.72,Celsius,Mobile App
SP-3955,239,2022-09-17 11:08:01,-8.45,43.81,Celsius,Weather Station
SP-4145,240,2022-10-21 08:49:46,-0.49,70.58,Celsius,Mobile App
SP-4749,241,2022-06-17 14:42:07,-44.76,5.3,Fahrenheit,Weather Station
SP-9265,242,2022-07-04 21:46:14,18.15,32.37,Celsius,Weather Station
SP-7091,243,2022-03-01 05:05:32,-31.68,82.17,Fahrenheit,Weather Station
SP-7296,244,2022-10-29 01:26:07,-35.72,95.43,Fahrenheit,Mobile App
SP-8730,245,2022-11-21 20:35:39,-29.28,8.48,Celsius,Mobile App
SP-8659,246,2022-07-01 05:47:53,29.2,82.49,Fahrenheit,Weather Station
SP-8173,247,2022-05-10 07:26:12,-15.88,41.24,Celsius,Weather Station
SP-2193,248,2022-06-10 19:00:19,12.68,56.03,Celsius,Mobile App
SP-4454,249,2022-01-15 15:26:32,5.57,45.08,Celsius,Mobile App
SP-6549,250,2022-02-09 16:19:07,-46.92,52.73,Celsius,IoT Device
SP-1354,251,2022-03-12 15:32:17,-40.69,84.6,Celsius,IoT Device
SP-9539,252,2022-11-05 11:35:04,-22.16,16.37,Celsius,Mobile App
SP-7615,253,2022-04-28 21:58:34,-14.8,36.56,Celsius,Weather Station
SP-2970,254,2022-03-18 06:17:40,-16.25,53.02,Celsius,IoT Device
SP-9464,255,2022-06-27 09:03:46,-17.4,23.78,Fahrenheit,Mobile App
SP-2014,256,2022-02-13 06:42:53,5.1,74.97,Celsius,IoT Device
SP-8180,257,2022-01-31 08:09:27,1.56,99.98,Celsius,IoT Device
SP-9848,258,2022-09-12 10:11:15,-23.62,44.6,Fahrenheit,IoT Device
SP-4487,259,2022-10-08 23:50:41,-41.42,68.15,Fahrenheit,Mobile App
SP-4312,260,2022-12-17 02:32:20,-48.8,14.82,Fahrenheit,Weather Station
SP-7133,261,2022-06-19 06:48:11,-26.06,69.52,Celsius,IoT Device
SP-7611,262,2022-05-22 03:08:19,29.5,65.87,Celsius,Weather Station
SP-1802,263,2022-10-25 07:41:47,-7.65,58.6,Celsius,IoT Device
SP-9033,264,2022-06-27 17:49:50,-44.5,13.2,Fahrenheit,Mobile App
SP-4579,265,2022-02-16 13:37:44,34.27,80.16,Celsius,Mobile App
SP-8092,266,2022-11-26 12:50:14,-45.79,36.79,Fahrenheit,Weather Station
SP-9898,267,2022-08-01 11:35:10,-19.9,1.32,Fahrenheit,Weather Station
SP-4460,268,2022-10-28 19:04:55,13.81,98.64,Celsius,Weather Station
SP-1459,269,2022-12-27 01:49:29,-25.71,11.73,Celsius,Weather Station
SP-9674,270,2022-09-01 07:30:24,-46.03,24.55,Celsius,Mobile App
SP-3309,271,2022-12-15 20:13:31,-7.96,81.64,Fahrenheit,Mobile App
SP-5829,272,2022-11-24 09:09:58,35.42,0.37,Fahrenheit,Weather Station
SP-6978,273,2022-12-19 08:25:44,20.73,83.08,Fahrenheit,IoT Device
SP-0411,274,2022-02-22 19:20:03,-25.26,25.41,Fahrenheit,IoT Device
SP-3422,275,2022-07-06 10:56:01,48.29,91.43,Fahrenheit,IoT Device
SP-2742,276,2022-08-13 05:40:31,13.6,99.59,Fahrenheit,Mobile App
SP-9640,277,2022-08-02 21:28:58,-19.97,73.03,Celsius,Mobile App
SP-0085,278,2022-09-10 16:44:54,-15.68,29.81,Celsius,IoT Device
SP-8086,279,2022-06-10 09:34:10,34.17,72.67,Fahrenheit,IoT Device
SP-4244,280,2022-12-13 12:13:08,29.28,67.05,Celsius,IoT Device
SP-2442,281,2022-11-20 04:52:12,42.35,2.56,Fahrenheit,IoT Device
SP-0415,282,2022-12-03 08:07:49,30.61,83.44,Celsius,Weather Station
SP-5342,283,2022-08-03 13:26:41,-19.34,64.25,Fahrenheit,IoT Device
SP-7108,284,2022-06-01 09:41:30,5.45,84.51,Celsius,IoT Device
SP-7335,285,2022-03-22 15:41:22,12.72,75.07,Celsius,IoT Device
SP-0497,286,2022-10-31 21:54:21,24.49,13.66,Celsius,Mobile App
SP-1797,287,2022-05-04 12:30:38,14.2,37.76,Celsius,IoT Device
SP-0053,288,2022-07-25 11:13:42,10.99,94.79,Celsius,IoT Device
SP-7708,289,2022-10-12 19:24:03,-36.62,52.0,Celsius,IoT Device
SP-1413,290,2022-11-20 08:41:07,47.32,89.06,Fahrenheit,Weather Station
SP-2462,291,2022-07-09 18:50:01,1.37,94.93,Celsius,Mobile App
SP-2957,292,2022-05-27 04:47:14,10.59,89.91,Celsius,Mobile App
SP-6636,293,2022-05-29 11:42:52,-3.03,9.52,Fahrenheit,Mobile App
SP-2774,294,2022-11-16 12:46:11,-35.45,15.85,Celsius,Weather Station
SP-5192,295,2022-07-25 20:02:36,-8.02,91.8,Celsius,IoT Device
SP-9530,296,2022-07-20 21:41:50,-10.52,82.17,Fahrenheit,IoT Device
SP-3336,297,2022-10-14 09:25:37,1.71,49.61,Celsius,Mobile App
SP-1122,298,2022-01-03 11:56:22,1.94,99.95,Fahrenheit,Weather Station
SP-9609,299,2022-08-11 16:34:04,35.79,13.37,Celsius,Weather Station
SP-0779,300,2022-03-15 09:17:29,36.77,30.16,Fahrenheit,IoT Device
SP-4357,301,2022-01-01 19:37:56,-11.41,97.51,Celsius,Mobile App
SP-0138,302,2022-05-10 09:41:46,-35.87,82.25,Fahrenheit,Weather Station
SP-8261,303,2022-07-30 19:48:14,25.84,56.0,Fahrenheit,IoT Device
SP-2579,304,2022-04-20 22:16:48,-1.02,6.72,Fahrenheit,Weather Station
SP-9578,305,2022-09-08 20:57:59,-6.33,57.82,Fahrenheit,Weather Station
SP-9032,306,2022-10-28 13:42:17,-12.32,28.07,Fahrenheit,Weather Station
SP-3068,307,2022-08-25 04:32:25,40.14,69.92,Fahrenheit,Weather Station
SP-6187,308,2022-12-18 23:00:10,48.11,84.35,Celsius,Mobile App
SP-8874,309,2022-12-19 23:53:28,-2.85,47.06,Celsius,IoT Device
SP-6182,310,2022-03-08 14:28:48,-28.23,79.32,Celsius,Weather Station
SP-1657,311,2022-08-09 01:09:43,-19.82,71.37,Celsius,Mobile App
SP-2611,312,2022-05-27 12:03:48,-40.89,80.06,Fahrenheit,Mobile App
SP-7683,313,2022-05-14 21:50:38,15.66,72.91,Celsius,IoT Device
SP-7351,314,2022-05-16 03:18:19,11.69,94.37,Celsius,Weather Station
SP-8541,315,2022-12-05 03:05:56,39.16,6.81,Fahrenheit,Mobile App
SP-9940,316,2022-08-28 16:55:53,7.12,81.4,Fahrenheit,Weather Station
SP-2553,317,2022-07-25 07:48:32,25.66,47.05,Fahrenheit,IoT Device
SP-2617,318,2022-11-11 16:17:58,38.98,32.71,Fahrenheit,IoT Device
SP-0526,319,2022-10-03 19:52:52,6.68,68.73,Fahrenheit,Mobile App
SP-6208,320,2022-12-20 07:27:53,14.26,99.32,Fahrenheit,IoT Device
SP-2965,321,2022-06-25 16:58:08,-7.92,67.36,Celsius,Mobile App
SP-3219,322,2022-02-23 17:12:13,25.07,63.05,Celsius,Weather Station
SP-5297,323,2022-03-29 18:40:11,42.84,94.52,Fahrenheit,Mobile App
SP-7690,324,2022-03-31 22:28:04,19.84,22.19,Fahrenheit,Weather Station
SP-4400,325,2022-01-03 12:11:01,44.5,57.15,Celsius,Mobile App
SP-8608,326,2022-05-12 15:48:00,-44.59,85.74,Fahrenheit,IoT Device
SP-3909,327,2022-01-14 08:37:00,44.33,37.44,Fahrenheit,Weather Station
SP-7806,328,2022-01-23 05:57:40,-6.56,45.62,Fahrenheit,Weather Station
SP-5789,329,2022-02-02 22:29:29,-2.18,61.73,Fahrenheit,IoT Device
SP-3321,330,2022-07-15 10:00:57,-43.32,2.53,Celsius,Mobile App
SP-6622,331,2022-04-21 20:38:16,42.25,46.29,Fahrenheit,Mobile App
