ShipmentID,TemperatureID,DateTimeStemp,Temperature,Humidity,TemperatureUnit,Source
SP-3961,48,2022-09-06T19:22:45Z,12.07,34.44,Celsius,IoT Device
SP-1784,49,2022-09-13T22:28:12Z,44.87,84.03,Celsius,IoT Device
SP-9189,50,2022-12-16T08:00:38Z,-36.76,67.67,Fahrenheit,Mobile App
SP-7508,51,2022-01-29T13:38:49Z,-19.9,16.77,Celsius,IoT Device
SP-8983,52,2022-08-14T09:46:08Z,40.99,58.45,Fahrenheit,IoT Device
SP-3992,53,2022-12-10T19:36:37Z,-44.93,37.69,Fahrenheit,IoT Device
SP-5157,54,2022-09-02T03:34:23Z,36.42,86.59,Fahrenheit,Weather Station
SP-2155,55,2022-09-24T13:18:36Z,-17.08,55.31,Fahrenheit,IoT Device
SP-2106,56,2022-09-24T16:50:16Z,21.63,92.79,Fahrenheit,IoT Device
SP-2483,57,2022-05-01T21:03:27Z,18.49,37.51,Celsius,IoT Device
SP-1792,58,2022-09-19T16:49:47Z,34.56,9.86,Fahrenheit,Mobile App
SP-4708,59,2022-01-04T15:37:39Z,13.96,70.68,Celsius,IoT Device
SP-7153,60,2022-06-07T04:42:51Z,16.77,21.98,Fahrenheit,Weather Station
SP-5256,61,2022-07-19T16:03:19Z,40.58,69.97,Fahrenheit,IoT Device
SP-7788,62,2022-02-19T09:08:42Z,-16.8,47.86,Celsius,IoT Device
SP-7726,63,2022-10-08T14:26:35Z,-49.81,28.58,Celsius,Mobile App
SP-6256,64,2022-02-07T09:30:50Z,45.33,8.38,Fahrenheit,Weather Station
SP-8672,65,2022-03-14T11:30:35Z,-4.58,75.75,Celsius,Weather Station
SP-2113,66,2022-09-27T14:06:11Z,-26.29,34.58,Fahrenheit,Mobile App
SP-7772,67,2022-05-09T11:12:41Z,12.69,96.39,Fahrenheit,Mobile App
SP-4374,68,2022-09-12T08:22:04Z,11.6,8.83,Fahrenheit,Mobile App
SP-2389,69,2022-10-19T03:43:36Z,-9.65,77.81,Celsius,Weather Station
SP-0302,70,2022-10-03T07:28:57Z,-7.61,51.26,Fahrenheit,Mobile App
SP-7707,71,2022-01-15T23:43:12Z,35.27,24.81,Fahrenheit,IoT Device
SP-8612,72,2022-01-20T13:30:05Z,-22.98,68.18,Celsius,Mobile App
SP-8117,73,2022-11-19T02:41:50Z,-34.88,45.12,Celsius,IoT Device
SP-2540,74,2022-05-21T18:12:44Z,-42.71,14.72,Fahrenheit,Mobile App
SP-4648,75,2022-06-24T09:48:39Z,29.54,68.6,Celsius,Mobile App
SP-9680,76,2022-04-02T20:15:26Z,-38.21,71.62,Celsius,IoT Device
SP-4823,77,2022-07-15T07:24:10Z,-43.87,70.61,Fahrenheit,Mobile App
SP-6639,78,2022-05-21T22:00:26Z,-44.89,49.97,Fahrenheit,Weather Station
SP-6736,79,2022-12-20T15:32:21Z,-30.68,81.55,Fahrenheit,IoT Device
SP-6771,80,2022-02-19T09:03:22Z,-7.15,35.11,Fahrenheit,IoT Device
SP-4280,81,2022-01-29T00:35:25Z,-36.45,84.67,Celsius,Mobile App
SP-0334,82,2022-07-01T16:13:50Z,11.13,72.56,Fahrenheit,IoT Device
SP-5039,83,2022-01-10T09:01:46Z,45.42,35.01,Celsius,Weather Station
SP-2031,84,2022-01-20T22:49:06Z,5.76,86.28,Fahrenheit,IoT Device
SP-8049,85,2022-05-29T12:48:43Z,19.46,35.84,Fahrenheit,Weather Station
SP-9272,86,2022-09-04T01:27:50Z,28.84,89.39,Fahrenheit,Weather Station
SP-6373,87,2022-09-10T15:49:00Z,34.05,63.6,Celsius,Mobile App
SP-0405,88,2022-12-22T18:34:48Z,22.28,13.19,Celsius,IoT Device
SP-3273,89,2022-04-08T19:43:42Z,29.96,15.0,Fahrenheit,Mobile App
SP-9213,90,2022-04-26T22:40:32Z,-47.94,48.34,Celsius,IoT Device
SP-4782,91,2022-09-12T10:20:59Z,0.01,24.32,Celsius,Mobile App
SP-0379,92,2022-09-20T19:26:09Z,-44.35,76.1,Celsius,IoT Device
SP-4615,93,2022-12-03T01:15:32Z,44.74,58.87,Celsius,Mobile App
SP-7854,94,2022-04-15T05:13:25Z,16.48,91.07,Celsius,Weather Station
SP-8346,95,2022-08-31T00:51:19Z,-0.06,38.66,Fahrenheit,Weather Station
SP-1536,96,2022-09-18T00:13:10Z,8.45,20.99,Fahrenheit,Mobile App
SP-2839,97,2022-09-10T17:18:26Z,11.25,30.33,Celsius,Mobile App
SP-2832,98,2022-07-14T16:21:10Z,-5.49,27.98,Fahrenheit,IoT Device
SP-4999,99,2022-03-22T01:06:54Z,43.96,2.54,Fahrenheit,IoT Device
SP-3586,100,2022-05-31T23:48:30Z,-34.34,71.31,Fahrenheit,Weather Station
SP-0256,101,2022-05-03T11:44:33Z,36.93,99.75,Fahrenheit,Mobile App
SP-2258,102,2022-12-16T02:14:15Z,2.59,58.26,Celsius,Mobile App
SP-5691,103,2022-06-12T14:29:59Z,-17.01,4.74,Fahrenheit,IoT Device
SP-3090,104,2022-12-28T13:35:43Z,-5.04,75.16,Fahrenheit,IoT Device
SP-2569,105,2022-01-03T15:33:01Z,-48.33,39.1,Celsius,Weather Station
SP-4849,106,2022-08-29T11:03:02Z,-46.91,13.01,Fahrenheit,IoT Device
SP-2493,107,2022-05-26T10:08:39Z,4.55,15.46,Fahrenheit,IoT Device
SP-7740,108,2022-05-08T18:48:02Z,37.83,63.98,Fahrenheit,Mobile App
SP-8086,109,2022-05-10T15:08:45Z,38.52,13.16,Fahrenheit,Mobile App
SP-4142,110,2022-12-22T01:54:20Z,45.11,2.17,Fahrenheit,Mobile App
SP-3186,111,2022-08-25T19:04:48Z,-21.61,9.97,Celsius,IoT Device
SP-6240,112,2022-07-25T17:42:44Z,23.68,35.1,Celsius,Weather Station
SP-9151,113,2022-03-26T09:12:36Z,-25.62,55.68,Celsius,Mobile App
SP-9387,114,2022-04-06T16:30:53Z,-47.74,70.82,Celsius,IoT Device
SP-9357,115,2022-04-11T11:45:11Z,-33.31,47.45,Fahrenheit,Weather Station
SP-8479,116,2022-06-15T02:41:14Z,48.26,20.06,Celsius,Weather Station
SP-6877,117,2022-12-16T18:24:19Z,-41.03,7.37,Celsius,IoT Device
SP-7670,118,2022-05-12T18:30:11Z,-41.64,99.32,Fahrenheit,IoT Device
SP-7344,119,2022-04-02T08:34:46Z,41.35,3.0,Celsius,Mobile App
SP-7896,120,2022-10-03T18:51:33Z,27.63,26.55,Celsius,Weather Station
SP-9981,121,2022-07-04T00:39:38Z,0.26,20.19,Fahrenheit,Mobile App
SP-1257,122,2022-03-18T03:32:11Z,0.19,0.21,Celsius,IoT Device
SP-6853,123,2022-08-21T09:42:30Z,27.72,16.84,Fahrenheit,Weather Station
SP-0305,124,2022-12-26T07:30:51Z,-22.03,41.28,Celsius,IoT Device
SP-3728,125,2022-11-25T05:57:18Z,3.39,73.66,Fahrenheit,IoT Device
SP-6938,126,2022-01-07T17:17:28Z,-49.4,70.45,Fahrenheit,Weather Station
SP-7427,127,2022-12-28T01:47:36Z,-14.7,24.38,Celsius,Mobile App
SP-6014,128,2022-03-31T15:50:20Z,-15.0,17.57,Fahrenheit,IoT Device
SP-3474,129,2022-12-03T22:47:36Z,-49.8,71.19,Celsius,IoT Device
SP-3236,130,2022-10-08T08:53:22Z,-4.57,72.16,Celsius,IoT Device
SP-2185,131,2022-11-03T11:45:05Z,-40.83,56.78,Celsius,Mobile App
SP-9712,132,2022-02-01T17:31:28Z,-44.41,52.45,Fahrenheit,Weather Station
SP-1432,133,2022-09-14T21:33:44Z,12.61,38.1,Celsius,Mobile App
SP-9127,134,2022-04-19T16:38:15Z,42.24,96.6,Celsius,Weather Station
SP-5955,135,2022-02-27T13:14:48Z,3.29,12.63,Celsius,IoT Device
SP-9314,136,2022-01-28T19:51:01Z,32.92,7.9,Fahrenheit,Weather Station
SP-8096,137,2022-07-12T05:31:29Z,-41.28,1.61,Celsius,Mobile App
SP-1117,138,2022-02-08T22:20:35Z,26.76,3.75,Celsius,Mobile App
SP-1506,139,2022-05-05T23:16:00Z,-40.5,80.45,Fahrenheit,IoT Device
SP-6548,140,2022-09-21T08:24:07Z,12.07,27.44,Fahrenheit,Weather Station
SP-3211,141,2022-06-12T04:49:08Z,4.21,52.65,Fahrenheit,Weather Station
SP-6324,142,2022-05-01T23:12:23Z,29.75,6.68,Celsius,Weather Station
SP-3095,143,2022-12-28T05:45:06Z,20.26,62.94,Fahrenheit,Mobile App
SP-5379,144,2022-02-14T00:38:50Z,-43.28,7.9,Celsius,IoT Device
SP-6235,145,2022-07-20T06:33:11Z,-25.57,49.2,Fahrenheit,Mobile App
SP-2645,146,2022-05-23T08:53:46Z,-16.77,55.88,Fahrenheit,IoT Device
SP-1456,147,2022-12-11T10:12:13Z,43.25,11.47,Celsius,Mobile App
SP-7184,148,2022-06-19T01:02:02Z,-38.83,90.8,Celsius,Mobile App
SP-1165,149,2022-05-14T13:00:34Z,-33.34,42.61,Fahrenheit,Mobile App
SP-3813,150,2022-09-18T23:44:21Z,-11.77,89.22,Celsius,IoT Device
SP-4817,151,2022-06-25T02:30:24Z,5.94,31.62,Celsius,Weather Station
SP-8197,152,2022-07-28T19:55:03Z,-19.1,24.81,Celsius,Weather Station
SP-7216,153,2022-10-22T20:51:58Z,-16.19,19.32,Fahrenheit,IoT Device
SP-1813,154,2022-04-06T21:39:47Z,-39.14,43.86,Fahrenheit,Weather Station
SP-3839,155,2022-05-13T01:49:40Z,31.46,73.66,Fahrenheit,Weather Station
SP-9407,156,2022-05-24T08:11:24Z,0.56,86.12,Celsius,IoT Device
SP-5327,157,2022-08-04T04:06:20Z,8.22,87.16,Celsius,Mobile App
SP-1807,158,2022-07-27T12:21:28Z,49.56,53.87,Celsius,Mobile App
SP-2275,159,2022-08-23T22:48:17Z,40.3,14.46,Fahrenheit,Weather Station
SP-6563,160,2022-09-06T11:20:42Z,30.66,48.39,Fahrenheit,Mobile App
SP-1110,161,2022-05-25T07:08:22Z,14.27,35.99,Celsius,Weather Station
SP-1779,162,2022-07-24T14:50:15Z,-46.21,25.44,Celsius,Weather Station
SP-5135,163,2022-10-08T03:06:38Z,-38.89,7.74,Celsius,IoT Device
SP-9439,164,2022-01-01T06:23:35Z,38.97,93.2,Celsius,Mobile App
SP-6036,165,2022-06-19T06:21:36Z,-35.64,12.74,Fahrenheit,Weather Station
SP-2866,166,2022-03-02T00:41:37Z,37.05,17.29,Celsius,Mobile App
SP-6955,167,2022-08-27T19:43:27Z,42.92,55.54,Celsius,Weather Station
SP-7070,168,2022-05-06T16:16:52Z,24.57,94.59,Celsius,Weather Station
SP-2454,169,2022-07-13T01:26:22Z,-2.45,90.35,Celsius,IoT Device
SP-1041,170,2022-08-15T08:57:33Z,-23.66,87.07,Fahrenheit,Weather Station
SP-8670,171,2022-09-18T04:31:17Z,14.23,29.27,Celsius,IoT Device
SP-4095,172,2022-12-16T00:53:05Z,-40.9,90.95,Fahrenheit,Weather Station
SP-4364,173,2022-12-17T05:44:49Z,-49.39,44.9,Celsius,IoT Device
SP-1211,174,2022-12-10T09:37:44Z,-2.75,34.61,Fahrenheit,Weather Station
SP-1205,175,2022-07-04T10:07:04Z,43.42,40.84,Fahrenheit,Weather Station
SP-5924,176,2022-05-09T19:06:16Z,-28.4,88.57,Celsius,IoT Device
SP-4192,177,2022-05-24T18:12:45Z,29.46,37.07,Fahrenheit,Weather Station
SP-7656,178,2022-08-22T23:30:45Z,-35.29,97.48,Fahrenheit,Mobile App
SP-7738,179,2022-03-20T19:31:08Z,-43.64,9.8,Fahrenheit,IoT Device
SP-2433,180,2022-01-31T09:13:02Z,31.32,40.9,Fahrenheit,IoT Device
SP-4567,181,2022-02-07T22:02:47Z,39.3,67.76,Celsius,Weather Station
SP-0943,182,2022-07-22T10:19:12Z,-11.8,94.47,Celsius,Mobile App
SP-2753,183,2022-04-30T12:16:27Z,37.41,22.99,Fahrenheit,Weather Station
SP-1303,184,2022-11-16T05:35:09Z,-46.27,82.7,Celsius,Mobile App
SP-5013,185,2022-01-10T23:17:35Z,24.93,32.96,Celsius,IoT Device
SP-2944,186,2022-07-06T14:56:28Z,38.43,55.82,Fahrenheit,Weather Station
SP-4746,187,2022-07-17T02:55:12Z,7.65,37.66,Celsius,IoT Device
SP-9612,188,2022-01-15T13:35:18Z,40.16,9.54,Fahrenheit,IoT Device
SP-3665,189,2022-05-01T14:50:13Z,-5.7,40.89,Celsius,Weather Station
SP-9255,190,2022-12-28T15:42:40Z,-49.95,95.76,Fahrenheit,Mobile App
SP-4988,191,2022-11-21T00:02:31Z,-8.97,43.33,Celsius,IoT Device
SP-9643,192,2022-04-26T10:01:43Z,-34.71,97.95,Fahrenheit,Mobile App
SP-7168,193,2022-05-24T15:03:34Z,17.33,79.49,Celsius,Mobile App
SP-3138,194,2022-03-23T00:53:35Z,21.23,42.1,Celsius,IoT Device
SP-4314,195,2022-04-17T20:41:58Z,10.26,68.42,Celsius,Mobile App
SP-1072,196,2022-11-08T17:58:40Z,-23.14,24.06,Celsius,Weather Station
SP-1896,197,2022-06-06T00:37:39Z,26.99,97.95,Celsius,IoT Device
SP-8298,198,2022-03-17T04:01:21Z,44.95,31.6,Celsius,Weather Station
SP-2303,199,2022-08-25T19:30:39Z,29.37,76.69,Fahrenheit,Weather Station
SP-2793,200,2022-04-21T08:48:14Z,-12.89,35.17,Fahrenheit,IoT Device
SP-8065,201,2022-02-03T09:47:25Z,-5.91,87.72,Celsius,IoT Device
SP-2479,202,2022-11-14T20:14:09Z,32.61,23.61,Celsius,Weather Station
SP-7554,203,2022-07-24T15:03:25Z,10.55,99.92,Fahrenheit,Mobile App
SP-2291,204,2022-11-28T08:11:12Z,28.97,19.98,Fahrenheit,Weather Station
SP-5222,205,2022-10-26T08:23:30Z,-31.87,58.98,Fahrenheit,IoT Device
SP-6153,206,2022-08-09T17:35:38Z,16.98,86.98,Celsius,Weather Station
SP-6751,207,2022-12-01T00:50:02Z,25.84,38.22,Fahrenheit,Mobile App
SP-5270,208,2022-10-20T19:18:05Z,16.78,51.42,Celsius,Weather Station
SP-0048,209,2022-11-09T12:45:26Z,-28.28,27.32,Celsius,Mobile App
SP-1705,210,2022-11-23T05:53:32Z,-22.17,58.54,Celsius,Mobile App
SP-3596,211,2022-08-07T20:15:46Z,40.29,25.37,Celsius,Mobile App
SP-8562,212,2022-07-11T16:22:05Z,7.02,56.0,Fahrenheit,Mobile App
SP-7618,213,2022-02-12T16:41:27Z,44.09,92.2,Celsius,Weather Station
SP-0976,214,2022-06-15T04:29:42Z,22.59,19.79,Celsius,Mobile App
SP-8166,215,2022-08-18T13:59:32Z,-33.68,68.91,Fahrenheit,Weather Station
SP-7605,216,2022-06-22T21:39:42Z,-3.13,56.16,Celsius,IoT Device
SP-7692,217,2022-05-09T21:44:14Z,-16.66,89.57,Celsius,IoT Device
SP-8749,218,2022-11-29T17:49:48Z,-4.48,13.94,Fahrenheit,Weather Station
SP-0572,219,2022-05-08T22:42:21Z,-23.73,49.05,Celsius,IoT Device
SP-5293,220,2022-11-01T19:21:34Z,-40.24,21.08,Fahrenheit,IoT Device
SP-3212,221,2022-11-17T07:47:17Z,22.7,70.3,Celsius,Mobile App
SP-6381,222,2022-08-06T15:46:42Z,-45.67,51.24,Fahrenheit,Weather Station
SP-2118,223,2022-11-18T01:44:55Z,-10.93,96.28,Fahrenheit,Weather Station
SP-7302,224,2022-11-10T00:00:31Z,48.26,76.57,Fahrenheit,Weather Station
SP-8095,225,2022-09-16T15:11:56Z,16.38,92.47,Celsius,Weather Station
SP-7947,226,2022-10-13T20:37:05Z,-19.43,18.53,Celsius,IoT Device
SP-1503,227,2022-08-24T20:36:16Z,-46.2,36.82,Celsius,Mobile App
SP-4040,228,2022-01-04T03:04:48Z,-40.78,29.74,Fahrenheit,Mobile App
SP-7953,229,2022-12-03T16:10:09Z,-32.27,42.23,Celsius,Mobile App
SP-4893,230,2022-12-19T04:43:23Z,-38.52,29.87,Celsius,Mobile App
SP-6397,231,2022-07-04T11:24:03Z,16.73,43.34,Celsius,Weather Station
SP-2195,232,2022-07-01T10:11:58Z,41.58,60.22,Fahrenheit,IoT Device
SP-7403,233,2022-07-05T15:34:13Z,39.45,1.12,Celsius,Mobile App
SP-9432,234,2022-10-23T07:12:17Z,12.39,94.02,Celsius,Weather Station
SP-9436,235,2022-10-19T08:51:46Z,-49.68,56.47,Fahrenheit,Mobile App
SP-6389,236,2022-09-26T14:10:19Z,7.9,76.24,Celsius,Mobile App
SP-4356,237,2022-06-25T13:36:46Z,-26.5,50.98,Celsius,Mobile App
SP-3497,238,2022-11-19T05:33:47Z,26.16,22.34,Celsius,Weather Station
SP-3533,239,2022-05-27T11:24:02Z,22.81,46.59,Fahrenheit,IoT Device
SP-5501,240,2022-07-04T19:58:25Z,39.05,59.37,Celsius,Mobile App
SP-3259,241,2022-02-04T17:27:33Z,-49.26,46.57,Celsius,Mobile App
SP-5825,242,2022-10-16T21:38:21Z,38.99,0.99,Celsius,Weather Station
SP-7597,243,2022-03-15T06:30:28Z,-24.46,42.3,Fahrenheit,IoT Device
SP-0176,244,2022-05-14T02:00:49Z,48.42,62.37,Fahrenheit,Weather Station
SP-8599,245,2022-02-24T14:12:38Z,-48.7,68.2,Fahrenheit,Mobile App
SP-3029,246,2022-08-09T10:48:30Z,-3.11,55.26,Fahrenheit,Weather Station
SP-8524,247,2022-08-13T22:31:22Z,6.73,16.75,Fahrenheit,Weather Station
SP-0812,248,2022-03-26T00:42:38Z,-46.22,57.27,Fahrenheit,Mobile App
SP-7318,249,2022-01-17T02:45:10Z,-13.34,21.02,Fahrenheit,Weather Station
SP-0431,250,2022-08-07T01:42:30Z,-19.88,5.28,Celsius,Weather Station
SP-2343,251,2022-02-18T11:49:32Z,1.76,17.01,Fahrenheit,Weather Station
SP-3942,252,2022-03-12T03:08:34Z,39.43,60.18,Fahrenheit,IoT Device
SP-1816,253,2022-12-13T20:20:09Z,29.77,99.51,Celsius,IoT Device
SP-8417,254,2022-12-12T18:02:57Z,-39.35,21.97,Fahrenheit,IoT Device
SP-0512,255,2022-11-08T14:59:38Z,17.34,51.02,Celsius,IoT Device
SP-2643,256,2022-07-19T06:11:06Z,-2.1,80.6,Fahrenheit,IoT Device
SP-6745,257,2022-06-03T09:56:52Z,48.49,93.18,Celsius,IoT Device
SP-9378,258,2022-09-21T18:00:34Z,43.22,56.67,Celsius,IoT Device
SP-9404,259,2022-12-04T08:36:00Z,-23.71,24.03,Fahrenheit,IoT Device
SP-2718,260,2022-05-30T10:17:07Z,4.12,55.96,Celsius,Mobile App
SP-7069,261,2022-07-12T13:02:36Z,3.87,8.95,Fahrenheit,Weather Station
SP-2362,262,2022-06-22T06:42:42Z,-19.69,24.61,Fahrenheit,Weather Station
SP-9747,263,2022-04-05T15:17:00Z,-5.09,28.98,Celsius,Mobile App
SP-3904,264,2022-10-27T09:30:47Z,47.2,52.58,Celsius,IoT Device
SP-8160,265,2022-08-07T19:40:42Z,20.27,10.82,Fahrenheit,Weather Station
SP-6660,266,2022-09-06T08:06:00Z,5.56,48.89,Fahrenheit,Weather Station
SP-2113,267,2022-08-21T22:58:34Z,-10.77,88.5,Fahrenheit,Mobile App
SP-3772,268,2022-06-03T21:01:02Z,17.68,62.12,Celsius,IoT Device
SP-5419,269,2022-12-16T06:25:59Z,22.58,77.01,Fahrenheit,IoT Device
SP-2123,270,2022-01-23T12:26:50Z,34.71,46.27,Fahrenheit,Mobile App
SP-4735,271,2022-11-03T15:53:19Z,-2.42,30.76,Celsius,IoT Device
SP-3953,272,2022-10-14T07:14:44Z,30.38,20.48,Celsius,Weather Station
SP-6883,273,2022-05-13T01:40:59Z,-39.66,18.98,Fahrenheit,Weather Station
SP-6205,274,2022-05-02T03:14:28Z,28.88,46.97,Fahrenheit,Mobile App
SP-6557,275,2022-03-26T22:55:59Z,-27.87,75.35,Fahrenheit,Mobile App
SP-6090,276,2022-03-11T04:13:43Z,6.52,4.9,Fahrenheit,IoT Device
SP-4929,277,2022-02-11T14:40:25Z,-2.23,88.61,Fahrenheit,Mobile App
SP-8084,278,2022-06-05T01:53:11Z,28.37,60.09,Fahrenheit,Mobile App
SP-6927,279,2022-12-19T15:34:04Z,10.9,19.54,Celsius,IoT Device
SP-3844,280,2022-11-29T16:29:12Z,-25.52,57.65,Celsius,Weather Station
SP-0328,281,2022-05-10T10:39:25Z,-10.68,82.31,Fahrenheit,Mobile App
SP-1273,282,2022-01-05T05:07:12Z,15.33,1.48,Celsius,Mobile App
SP-4288,283,2022-06-15T23:29:28Z,-11.02,37.31,Celsius,Mobile App
SP-6767,284,2022-03-10T22:42:02Z,33.53,42.02,Celsius,Weather Station
SP-3766,285,2022-11-01T20:26:24Z,-39.05,87.35,Celsius,Mobile App
SP-1116,286,2022-10-09T22:13:28Z,-16.44,89.52,Fahrenheit,IoT Device
SP-0518,287,2022-04-07T16:24:45Z,-16.5,41.5,Celsius,Mobile App
SP-3764,288,2022-08-26T01:40:24Z,-38.95,89.27,Fahrenheit,Mobile App
SP-4205,289,2022-02-05T18:40:08Z,-10.67,73.41,Fahrenheit,Mobile App
SP-7696,290,2022-03-19T06:44:24Z,-11.59,41.12,Fahrenheit,Weather Station
SP-7552,291,2022-04-21T11:00:15Z,34.67,73.8,Celsius,Mobile App
SP-3536,292,2022-06-21T10:55:43Z,-18.8,29.92,Fahrenheit,Weather Station
SP-1607,293,2022-11-26T05:49:17Z,-49.14,35.44,Fahrenheit,Mobile App
SP-0293,294,2022-01-10T07:55:31Z,41.11,31.77,Fahrenheit,Weather Station
SP-0217,295,2022-05-27T13:13:41Z,-47.08,13.63,Celsius,IoT Device
SP-1780,296,2022-12-15T00:56:59Z,10.93,60.57,Fahrenheit,IoT Device
SP-0226,297,2022-04-23T10:46:19Z,32.83,42.02,Fahrenheit,Mobile App
SP-3292,298,2022-05-26T22:22:25Z,20.07,5.71,Celsius,Weather Station
SP-6800,299,2022-09-28T17:24:49Z,38.97,50.1,Fahrenheit,IoT Device
SP-7387,300,2022-11-21T16:35:38Z,-27.02,13.05,Fahrenheit,IoT Device
SP-8287,301,2022-10-15T01:35:35Z,38.52,42.26,Fahrenheit,Mobile App
SP-3005,302,2022-01-08T02:11:21Z,31.3,53.48,Fahrenheit,Weather Station
SP-2873,303,2022-08-03T15:57:05Z,-5.18,88.37,Celsius,IoT Device
SP-8741,304,2022-08-18T13:22:44Z,-2.38,75.22,Celsius,Weather Station
SP-4187,305,2022-08-06T12:39:51Z,40.22,36.55,Fahrenheit,Weather Station
SP-7114,306,2022-07-07T20:06:33Z,14.57,86.82,Celsius,Mobile App
SP-6335,307,2022-01-23T13:06:24Z,5.76,70.22,Fahrenheit,Weather Station
SP-3492,308,2022-05-24T23:44:30Z,48.12,99.42,Celsius,Weather Station
SP-9986,309,2022-04-20T02:42:38Z,10.47,35.04,Celsius,Weather Station
SP-2944,310,2022-11-02T15:32:26Z,-13.98,69.86,Fahrenheit,IoT Device
SP-8215,311,2022-09-12T15:53:14Z,20.48,56.52,Fahrenheit,Mobile App
SP-7687,312,2022-02-19T21:33:42Z,15.95,5.61,Celsius,Weather Station
SP-0794,313,2022-07-17T20:44:35Z,11.51,90.48,Fahrenheit,Mobile App
SP-3323,314,2022-07-16T11:50:50Z,-29.61,85.96,Celsius,IoT Device
SP-6750,315,2022-05-04T14:08:09Z,26.6,57.63,Celsius,Weather Station
SP-1806,316,2022-08-24T22:12:09Z,35.99,67.15,Celsius,IoT Device
