ShipmentID,OriginLocation,DestinationLocation,ShipmentDateTime,ExpectedArrivalDateTime,ShipmentStatus,ShipperId,ConsigneeId,ShipmentType,ContentsDescription
SP-9981,Velikovechnoye,Chonglou,2023-08-30 10:04:42,2023-06-28 02:08:37,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Grass-roots static adapter
SP-9077,Santa Rosa,Nanyaojie,2023-06-29 01:23:42,2022-09-28 22:04:25,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Enterprise-wide fault-tolerant structure
SP-1981,Moijabana,Ogawa,2023-03-03 21:06:11,2023-01-02 07:17:10,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,User-centric holistic open system
SP-9365,Pleven,Hong’an Chengguanzhen,2022-10-19 22:24:57,2023-07-20 05:01:04,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persistent transitional service-desk
SP-6968,Gowarczów,Munkedal,2023-09-04 15:26:05,2022-12-06 16:31:47,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Robust contextually-based service-desk
SP-5763,Dasha,Tuchlovice,2023-08-18 01:40:40,2023-05-24 02:22:19,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered encompassing throughput
SP-7174,Kępno,Ezeiza,2022-12-09 13:43:58,2023-02-23 01:28:37,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Stand-alone high-level framework
SP-9455,Sémé,Busungbiu,2023-07-03 20:54:27,2022-09-22 21:20:06,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Seamless next generation alliance
SP-2323,Dulce Nombre de Culmí,Rincón,2023-08-29 19:55:20,2023-01-17 05:00:54,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Exclusive incremental middleware
SP-0519,Nancy,Guogan,2022-11-19 08:42:26,2023-04-07 12:50:25,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Devolved methodical help-desk
SP-5441,Lochovice,Madagali,2022-11-24 03:22:24,2022-12-29 02:07:50,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Configurable real-time analyzer
SP-4910,Hebian,Vis,2023-08-31 04:43:32,2023-08-20 17:38:06,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Total motivating success
SP-2625,Naguilian,Sudogda,2023-08-04 06:05:33,2022-10-19 12:29:48,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Progressive maximized framework
SP-3484,Rio do Sul,El Matama,2023-04-27 15:42:20,2023-04-11 02:45:42,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Universal stable frame
SP-9277,Paso de los Libres,El Tejocote,2023-08-06 20:43:22,2022-11-09 10:49:33,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Assimilated client-server archive
SP-8062,Tullyallen,Frei,2022-11-01 12:08:23,2023-07-21 05:02:41,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Exclusive modular encoding
SP-0236,Nginokrajan,Działdowo,2023-09-16 15:20:00,2023-02-19 04:06:22,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,De-engineered heuristic help-desk
SP-4657,Tambov,Tagta,2023-08-05 10:19:17,2023-04-22 01:41:24,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,User-centric maximized instruction set
SP-4646,Kazanskaya,Nueva Gerona,2023-05-26 21:04:30,2023-06-12 06:05:10,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Reactive neutral customer loyalty
SP-9990,Wakema,Huaqiao,2022-10-12 10:58:16,2023-07-14 07:09:02,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Function-based national solution
SP-8251,Lampa,Il’ichëvo,2023-06-27 18:44:09,2022-10-08 01:17:10,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Triple-buffered stable hierarchy
SP-4256,Nanhe,Saint-Nazaire,2022-11-02 04:13:09,2023-08-18 10:40:09,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Customer-focused heuristic hub
SP-9660,Çepan,Haolin,2023-08-03 09:58:42,2023-01-04 03:40:44,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Multi-lateral 4th generation application
SP-3201,Duisburg,Savyntsi,2023-04-07 07:13:34,2023-07-26 22:20:25,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Up-sized needs-based leverage
SP-4297,Boketu,Badīn,2022-11-22 18:22:52,2023-04-20 12:18:23,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Ergonomic next generation migration
SP-7530,Ylitornio,Batou,2023-03-03 22:09:58,2023-01-10 02:09:27,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Future-proofed didactic utilisation
SP-4758,Shuangshipu,Cañasgordas,2023-02-06 19:44:54,2022-12-10 03:52:22,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Optional stable task-force
SP-6089,Wakefield,Caihe,2023-03-20 00:07:49,2022-11-29 03:01:46,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Decentralized zero defect policy
SP-2861,Srebrenik,Taipingchuan,2022-12-17 19:11:01,2023-04-05 04:08:41,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Mandatory cohesive access
SP-4765,Benito Juarez,Tayturka,2022-12-23 16:31:07,2023-01-16 17:03:35,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Streamlined tertiary emulation
SP-4902,Néa Mákri,Nikitinskiy,2023-05-15 20:16:12,2022-12-27 16:38:26,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Function-based real-time neural-net
SP-9505,Newlands,Vybor,2023-04-12 21:37:36,2023-05-04 12:05:03,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Total holistic policy
SP-9632,Taldyqorghan,Na Yong,2023-01-02 13:55:54,2023-02-08 07:20:12,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Distributed scalable database
SP-8055,Jönköping,Jinqu,2023-02-19 12:41:52,2022-11-05 15:27:19,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Re-engineered reciprocal array
SP-7285,Vryburg,Krasnyy Kholm,2022-10-17 06:19:39,2023-08-23 15:43:45,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Horizontal zero administration info-mediaries
SP-1407,Zhongshi,Rāipur,2023-03-02 15:12:29,2022-12-06 01:30:29,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Triple-buffered user-facing utilisation
SP-7348,Beberon,Dongqiao,2023-03-03 18:16:51,2023-04-22 01:26:52,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-tiered responsive complexity
SP-7675,Piritiba,Dún Laoghaire,2022-10-08 18:43:06,2022-12-08 12:13:16,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Organized human-resource orchestration
SP-7508,Yaruchel,Guyang,2023-01-13 06:34:49,2022-12-30 11:25:14,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Multi-channelled bottom-line throughput
SP-3879,Žeravice,Gandra,2023-05-04 09:28:56,2023-07-09 04:29:40,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Centralized stable ability
SP-8646,Wyszków,Shuangshi,2023-02-01 04:39:42,2022-11-30 02:05:25,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Ergonomic leading edge conglomeration
SP-0937,Al Fūlah,Mineiros,2023-04-07 04:39:17,2023-09-11 23:21:33,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Innovative tertiary matrices
SP-0035,Bangkal,Garango,2023-04-19 11:32:06,2023-06-02 10:27:44,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Intuitive systemic ability
SP-9446,Longping,Tanumshede,2023-04-03 16:11:22,2023-03-20 17:59:50,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Self-enabling grid-enabled installation
SP-0025,Sano,Ấp Tân Ngãi,2023-06-27 14:02:04,2023-02-04 05:10:57,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Secured scalable task-force
SP-4173,Lae,Topeka,2022-10-22 10:13:23,2022-12-24 20:22:01,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Synergized 6th generation moderator
SP-3299,Zicheng,Phan Thong,2022-11-12 00:56:36,2022-10-31 01:24:39,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Operative empowering database
SP-5720,Lojejerkrajan,Azaruja,2023-04-14 13:06:07,2023-07-04 09:57:24,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Digitized tangible support
SP-5292,El Calvario,Marinha,2022-11-02 05:24:30,2023-09-10 14:55:32,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Quality-focused neutral info-mediaries
SP-5945,Sacramento,Sarykemer,2022-11-17 04:02:01,2022-12-07 06:50:01,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Intuitive even-keeled projection
SP-5417,Gaocang,Votkinsk,2023-07-21 13:38:29,2023-06-09 21:27:32,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Robust directional core
SP-5927,Falun,Tuusula,2022-12-07 06:14:32,2023-06-21 17:24:03,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Re-contextualized 6th generation workforce
SP-5287,Chahe,Kushk,2023-01-12 09:45:33,2022-10-26 21:10:21,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Advanced 5th generation database
SP-4251,Yaypan,Tongole,2023-07-01 03:00:08,2023-01-21 19:34:00,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Horizontal cohesive protocol
SP-3280,Khujirt,Kultuk,2023-05-12 02:56:35,2023-05-27 14:32:38,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Enterprise-wide actuating circuit
SP-3080,Gostyń,Vatutino,2023-09-08 23:14:11,2023-07-23 20:06:10,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Reverse-engineered human-resource architecture
SP-1425,Kými,Sioux Falls,2022-12-14 17:04:54,2023-06-27 00:09:26,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Down-sized maximized interface
SP-5895,Birigui,Kalej,2023-09-14 00:38:59,2023-03-08 07:44:19,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Synergized non-volatile access
SP-7685,Hujirt,Carquefou,2022-11-29 17:10:14,2022-09-27 07:59:47,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Expanded discrete complexity
SP-2716,Liliba,Ngembak,2022-12-26 02:12:18,2023-05-02 06:07:13,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,User-centric systematic process improvement
SP-2757,Simenqian,Wolowiro,2023-07-19 19:05:03,2023-01-03 04:34:59,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Customizable 5th generation time-frame
SP-9662,Pontalina,Pu’er,2023-01-02 20:23:07,2023-04-29 11:49:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Mandatory tangible conglomeration
SP-6196,Nyurba,Bartsrashen,2023-02-19 02:57:21,2023-05-17 08:27:44,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Organized reciprocal leverage
SP-1454,Richmond,Digne-les-Bains,2022-09-30 20:03:01,2023-08-17 17:29:49,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-lateral executive architecture
SP-0588,Ráječko,Blama,2023-06-03 09:49:16,2022-11-06 09:53:39,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Virtual empowering support
SP-3590,Utama Wetan,Caujul,2022-11-28 01:21:55,2023-05-20 22:11:52,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Vision-oriented 4th generation support
SP-1790,Örebro,Vitória do Mearim,2022-10-27 15:02:51,2022-12-20 04:29:12,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Advanced even-keeled core
SP-8341,Naji,Qutqashen,2023-08-07 08:48:24,2022-12-29 16:01:27,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Persevering neutral adapter
SP-9849,Asahi,Lugo,2023-03-11 01:40:20,2022-12-29 16:56:05,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Profound zero tolerance synergy
SP-6383,Saint-Maurice-l'Exil,Odrinhas,2022-12-19 07:17:20,2022-09-23 08:26:55,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Switchable local application
SP-3201,Malaya Purga,Tunis,2023-08-18 12:20:25,2023-06-07 17:12:49,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Secured bottom-line moderator
SP-7387,Wichit,Jiuquan,2023-01-13 14:55:46,2023-04-25 09:53:10,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Public-key asynchronous capability
SP-0669,Bella Vista,Gaohu,2022-12-02 07:28:57,2022-12-04 10:59:36,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Multi-tiered responsive application
SP-1214,La Jutosa,Tangkeng,2023-04-27 12:05:02,2023-08-17 10:35:42,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Compatible fresh-thinking knowledge base
SP-3890,Babakanjaya,Diffa,2023-02-15 21:55:18,2023-07-03 09:18:50,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Upgradable upward-trending groupware
SP-2862,Västerås,Kattaqo’rg’on,2023-06-17 13:57:28,2023-01-13 23:40:38,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Team-oriented needs-based collaboration
SP-1496,Shahr-e Şafā,Taoyuan,2023-02-28 03:45:33,2022-12-12 01:45:25,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Innovative fault-tolerant concept
SP-0014,Ivanteyevka,Puerto Aisén,2023-03-26 18:46:47,2022-10-28 05:25:27,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Stand-alone discrete function
SP-3191,Mantampay,Dajt,2022-09-30 00:37:28,2022-12-02 14:16:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Operative bandwidth-monitored contingency
SP-2448,Trindade,Tessaoua,2023-01-09 15:15:41,2023-07-09 05:47:32,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Triple-buffered transitional interface
SP-2721,Cidamar,Hilversum,2023-05-22 07:15:32,2023-02-14 10:06:38,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Function-based regional database
SP-1703,Tutem,Kambia,2023-08-31 22:14:48,2023-08-21 12:37:19,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Sharable transitional support
SP-0054,Mūsa Khel Bāzār,Tiwi,2023-05-23 22:04:05,2023-05-30 05:26:49,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Pre-emptive upward-trending pricing structure
SP-7661,Jialu,Chok Chai,2023-01-21 06:57:57,2023-03-27 02:34:09,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Diverse client-server service-desk
SP-4479,Loen,Alegrete,2022-12-29 02:58:33,2023-01-25 10:22:40,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Organic tangible collaboration
SP-7987,Changtan,Yushugou,2023-01-26 21:45:39,2022-12-13 14:31:01,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Business-focused secondary superstructure
SP-6371,Maiwal,Chauk,2023-07-26 05:08:58,2023-07-27 10:27:30,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Diverse bifurcated function
SP-8847,Piterka,Vänersborg,2023-09-12 08:02:44,2023-09-09 15:38:55,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Vision-oriented global system engine
SP-7833,Longquan,Hanban,2023-08-25 04:21:02,2023-04-17 17:30:59,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Managed coherent hierarchy
SP-5744,Selasari,Chengfeng,2023-01-10 02:55:09,2022-12-15 06:22:51,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Digitized attitude-oriented strategy
SP-0324,Shiyang,Hola Prystan’,2022-12-09 13:30:43,2023-05-06 02:33:02,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Mandatory optimizing installation
SP-2393,Kedungbanteng Krajan,Valence,2023-06-09 05:47:54,2023-02-02 20:02:24,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Team-oriented clear-thinking definition
SP-4157,Repnoye,Bilar,2022-11-09 01:30:42,2023-09-02 03:01:29,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Automated local concept
SP-1725,Rammūn,Shreveport,2023-08-07 09:20:50,2023-07-03 16:02:57,Delayed,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Up-sized upward-trending artificial intelligence
SP-6231,Shizuishan,Mölndal,2022-12-05 08:29:19,2023-08-03 21:55:20,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Synchronised demand-driven attitude
SP-3290,Ongabelen,Loakulu,2023-06-14 11:40:27,2023-07-25 20:01:50,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Optimized zero defect solution
SP-1253,Siay,Phanna Nikhom,2022-11-22 13:01:44,2022-10-27 18:57:42,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Ergonomic directional help-desk
SP-9176,Zhangjiapan,Luga,2023-05-20 07:47:36,2022-12-19 17:15:34,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Self-enabling coherent Graphic Interface
SP-4963,Pancas,Wangba,2023-04-30 16:35:37,2023-02-15 06:35:15,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Pre-emptive modular neural-net
SP-9799,Icó,Daliuhang,2023-03-19 11:28:54,2023-08-28 01:56:44,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Phased actuating hardware
SP-4303,Velika Kladuša,Dongjiao,2022-11-30 20:53:01,2023-02-01 04:24:36,Delivered,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Standard,Fully-configurable uniform initiative
SP-5426,Koronadal,Śmiłowo,2022-11-07 14:01:23,2022-11-29 06:06:37,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Stand-alone asynchronous orchestration
SP-5724,Chulakivka,Petro-Slavyanka,2023-02-24 12:01:51,2023-04-21 17:31:47,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Expedited,Cross-group 24 hour challenge
SP-1428,Tucumã,Banjar Wates Tengah,2022-10-14 13:19:59,2022-12-02 22:03:09,In Transit,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Refrigerated,Realigned client-driven matrices
SP-3484,Delray Beach,Sozopol,2023-03-09 18:44:48,2023-05-10 23:11:33,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Hazardous,Universal mission-critical paradigm
SP-7631,Rios Frios,Palana,2022-09-29 21:09:29,2022-10-23 15:58:14,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Cloned background instruction set
SP-4238,Amuntai,Zhongben,2023-05-20 05:21:25,2023-06-29 07:56:38,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Horizontal static capacity
SP-7633,Atocha,Zhangguanying,2023-06-27 01:23:10,2023-03-26 15:18:48,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Cross-platform fresh-thinking concept
SP-4817,La Roche-sur-Yon,Paris 20,2023-05-16 12:33:05,2023-01-19 03:09:34,Delayed,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Self-enabling clear-thinking installation
SP-8085,Bloemfontein,Bistrinci,2023-06-07 07:18:09,2023-05-13 23:02:50,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Expedited,Multi-layered transitional conglomeration
SP-4527,Lo Prado,Lovisa,2022-11-02 22:40:04,2023-01-04 11:54:46,Delivered,001Ho00001ArMMAIA3,001Ho00001ArMMFIA3,Standard,Decentralized next generation software
SP-9144,Jia’an,Alingsås,2022-10-24 06:54:29,2023-02-11 20:13:45,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Hazardous,Cross-group eco-centric attitude
SP-3506,Gândara,Pinggang,2023-03-09 17:41:27,2023-01-11 23:45:22,In Transit,001Ho00001ArMMBIA3,001Ho00001ArMMFIA3,Refrigerated,Visionary interactive knowledge base
